,District,Crop,Price Date,Crop Price (Rs per quintal)
583,Chennai,Coconut,Apr-2020,2665
584,Chennai,Coconut,May-2020,2555
585,Chennai,Coconut,May-2020,2635
586,Chennai,Coconut,Jun-2020,2690
587,Chennai,Coconut,Jun-2020,2600
588,Chennai,Coconut,Jul-2020,2660
589,Chennai,Coconut,Jul-2020,2655
590,Chennai,Coconut,Aug-2020,2575
591,Chennai,Coconut,Aug-2020,2550
592,Chennai,Coconut,Sep-2020,2590
593,Chennai,Coconut,Sep-2020,2695
594,Chennai,Coconut,Oct-2020,2635
595,Chennai,Coconut,Oct-2020,2670
596,Chennai,Coconut,Nov-2020,2670
597,Chennai,Coconut,Nov-2020,2675
598,Chennai,Coconut,Dec-2020,2620
599,Chennai,Coconut,Dec-2020,2565
600,Chennai,Coconut,Jan-2021,2630
601,Chennai,Coconut,Jan-2021,2630
602,Chennai,Coconut,Feb-2021,2610
603,Chennai,Coconut,Feb-2021,2600
604,Chennai,Coconut,Mar-2021,2670
605,Chennai,Coconut,Mar-2021,2660
606,Chennai,Coconut,Apr-2021,2545
607,Chennai,Coconut,Apr-2021,2640
608,Chennai,Coconut,May-2021,2535
609,Chennai,Coconut,May-2021,2580
610,Chennai,Coconut,Jun-2021,2695
611,Chennai,Coconut,Jul-2021,2575
612,Chennai,Coconut,Jul-2021,2625
613,Chennai,Coconut,Aug-2021,2660
614,Chennai,Coconut,Aug-2021,2560
615,Chennai,Coconut,Sep-2021,2625
616,Chennai,Coconut,Sep-2021,2600
617,Chennai,Coconut,Oct-2021,2535
618,Chennai,Coconut,Oct-2021,2565
619,Chennai,Coconut,Nov-2021,2540
620,Chennai,Coconut,Nov-2021,2635
621,Chennai,Coconut,Dec-2021,2575
622,Chennai,Coconut,Dec-2021,2600
623,Chennai,Coconut,Jan-2022,2605
624,Chennai,Coconut,Jan-2022,2635
625,Chennai,Coconut,Feb-2022,2560
626,Chennai,Coconut,Feb-2022,2610
627,Chennai,Coconut,Mar-2022,2695
628,Chennai,Coconut,Mar-2022,2600
629,Chennai,Coconut,Apr-2022,2620
630,Chennai,Coconut,Apr-2022,2635
631,Chennai,Coconut,May-2022,2685
632,Chennai,Coconut,May-2022,2620
633,Chennai,Coconut,Jun-2022,2690
634,Chennai,Coconut,Jun-2022,2630
635,Chennai,Coconut,Jul-2022,2595
636,Chennai,Coconut,Jul-2022,2590
637,Chennai,Coconut,Aug-2022,2590
638,Chennai,Coconut,Aug-2022,2630
639,Chennai,Coconut,Sep-2022,2645
640,Chennai,Coconut,Sep-2022,2635
641,Chennai,Coconut,Oct-2022,2525
642,Chennai,Coconut,Oct-2022,2590
643,Chennai,Coconut,Nov-2022,2680
644,Chennai,Coconut,Nov-2022,2550
645,Chennai,Coconut,Dec-2022,2640
646,Chennai,Coconut,Dec-2022,2715
647,Chennai,Coconut,Jan-2023,2680
648,Chennai,Coconut,Feb-2023,2680
649,Chennai,Coconut,Feb-2023,2545
650,Chennai,Coconut,Feb-2023,2645
651,Chennai,Coconut,Mar-2023,2670
652,Coimbatore,Banana,Jan-2015,1800
653,Coimbatore,Banana,Jan-2015,1895
654,Coimbatore,Banana,Feb-2015,1820
655,Coimbatore,Banana,Mar-2015,1825
656,Coimbatore,Banana,Apr-2015,1875
657,Coimbatore,Banana,May-2015,1790
658,Coimbatore,Banana,Jun-2015,1890
659,Coimbatore,Banana,Jun-2015,1810
660,Coimbatore,Banana,Jul-2015,1950
661,Coimbatore,Banana,Aug-2015,1870
662,Coimbatore,Banana,Sep-2015,1945
663,Coimbatore,Banana,Oct-2015,1865
664,Coimbatore,Banana,Oct-2015,1870
665,Coimbatore,Banana,Nov-2015,1865
666,Coimbatore,Banana,Dec-2015,1840
667,Coimbatore,Banana,Jan-2016,1805
668,Coimbatore,Banana,Feb-2016,1805
669,Coimbatore,Banana,Mar-2016,1950
670,Coimbatore,Banana,Mar-2016,1965
671,Coimbatore,Banana,Apr-2016,1915
672,Coimbatore,Banana,May-2016,1955
673,Coimbatore,Banana,Jun-2016,1785
674,Coimbatore,Banana,Jul-2016,1980
675,Coimbatore,Banana,Aug-2016,1855
676,Coimbatore,Banana,Sep-2016,1795
677,Coimbatore,Banana,Oct-2016,1790
678,Coimbatore,Banana,Oct-2016,1825
679,Coimbatore,Banana,Nov-2016,1935
680,Coimbatore,Banana,Dec-2016,1850
681,Coimbatore,Banana,Jan-2017,1975
682,Coimbatore,Banana,Feb-2017,1800
683,Coimbatore,Banana,Feb-2017,1785
684,Coimbatore,Banana,Mar-2017,1945
685,Coimbatore,Banana,Apr-2017,1840
686,Coimbatore,Banana,May-2017,1820
687,Coimbatore,Banana,Jun-2017,1845
688,Coimbatore,Banana,Jul-2017,1780
689,Coimbatore,Banana,Jul-2017,1885
690,Coimbatore,Banana,Aug-2017,1950
691,Coimbatore,Banana,Sep-2017,1835
692,Coimbatore,Banana,Oct-2017,1900
693,Coimbatore,Banana,Nov-2017,1900
694,Coimbatore,Banana,Dec-2017,1955
695,Coimbatore,Banana,Dec-2017,1825
696,Coimbatore,Banana,Jan-2018,1955
697,Coimbatore,Banana,Feb-2018,1970
698,Coimbatore,Banana,Mar-2018,1950
699,Coimbatore,Banana,Apr-2018,1805
700,Coimbatore,Banana,May-2018,1920
701,Coimbatore,Banana,Jun-2018,1825
702,Coimbatore,Banana,Jun-2018,1885
703,Coimbatore,Banana,Jul-2018,1880
704,Coimbatore,Banana,Aug-2018,1935
705,Coimbatore,Banana,Sep-2018,1940
706,Coimbatore,Banana,Oct-2018,1935
707,Coimbatore,Banana,Nov-2018,1800
708,Coimbatore,Banana,Dec-2018,1825
709,Coimbatore,Banana,Jan-2019,1830
710,Coimbatore,Banana,Mar-2019,1905
711,Coimbatore,Banana,Apr-2019,1860
712,Coimbatore,Banana,May-2019,1925
713,Coimbatore,Banana,Jun-2019,1975
714,Coimbatore,Banana,Jul-2019,1900
715,Coimbatore,Banana,Sep-2019,1910
716,Coimbatore,Banana,Oct-2019,1830
717,Coimbatore,Banana,Nov-2019,1880
718,Coimbatore,Banana,Dec-2019,1955
719,Coimbatore,Banana,Feb-2020,1920
720,Coimbatore,Banana,Mar-2020,1790
721,Coimbatore,Banana,Apr-2020,1870
722,Coimbatore,Banana,May-2020,1890
723,Coimbatore,Banana,Jun-2020,1865
724,Coimbatore,Banana,Aug-2020,1890
725,Coimbatore,Banana,Sep-2020,1790
726,Coimbatore,Banana,Oct-2020,1890
727,Coimbatore,Banana,Nov-2020,1795
728,Coimbatore,Banana,Dec-2020,1855
729,Coimbatore,Banana,Dec-2020,1870
730,Coimbatore,Banana,Jan-2021,1930
731,Coimbatore,Banana,Feb-2021,1830
732,Coimbatore,Banana,Mar-2021,1885
733,Coimbatore,Banana,Apr-2021,1820
734,Coimbatore,Banana,May-2021,1905
735,Coimbatore,Banana,Jun-2021,1955
736,Coimbatore,Banana,Jul-2021,1840
737,Coimbatore,Banana,Jul-2021,1845
738,Coimbatore,Banana,Aug-2021,1925
739,Coimbatore,Banana,Sep-2021,1825
740,Coimbatore,Banana,Nov-2021,1820
741,Coimbatore,Banana,Nov-2021,1880
742,Coimbatore,Banana,Jan-2022,1830
743,Coimbatore,Banana,Feb-2022,1920
744,Coimbatore,Banana,Mar-2022,1880
745,Coimbatore,Banana,Apr-2022,1905
746,Coimbatore,Banana,May-2022,1930
747,Coimbatore,Banana,Jun-2022,1790
748,Coimbatore,Banana,Jun-2022,1835
749,Coimbatore,Banana,Jul-2022,1805
750,Coimbatore,Banana,Aug-2022,1830
751,Coimbatore,Banana,Sep-2022,1905
752,Coimbatore,Banana,Oct-2022,1790
753,Coimbatore,Banana,Nov-2022,1980
754,Coimbatore,Banana,Nov-2022,1815
755,Coimbatore,Banana,Dec-2022,1855
756,Coimbatore,Banana,Jan-2023,1885
757,Coimbatore,Banana,Feb-2023,1780
758,Coimbatore,Banana,Mar-2023,1880
759,Coimbatore,Banana,Mar-2023,1785
760,Coimbatore,Black Gram,Jan-2020,5970
761,Coimbatore,Black Gram,Jan-2020,6065
762,Coimbatore,Black Gram,Jan-2020,6070
763,Coimbatore,Black Gram,Feb-2020,5900
764,Coimbatore,Black Gram,Feb-2020,6010
765,Coimbatore,Black Gram,Feb-2020,5995
766,Coimbatore,Black Gram,Mar-2020,6030
767,Coimbatore,Black Gram,Mar-2020,5985
768,Coimbatore,Black Gram,Mar-2020,6070
769,Coimbatore,Black Gram,Apr-2020,5920
770,Coimbatore,Black Gram,Apr-2020,5910
771,Coimbatore,Black Gram,Apr-2020,5975
772,Coimbatore,Black Gram,May-2020,5955
773,Coimbatore,Black Gram,May-2020,6085
774,Coimbatore,Black Gram,May-2020,6055
775,Coimbatore,Black Gram,Jun-2020,5955
776,Coimbatore,Black Gram,Jun-2020,5915
777,Coimbatore,Black Gram,Jun-2020,5965
778,Coimbatore,Black Gram,Jul-2020,6000
779,Coimbatore,Black Gram,Jul-2020,6040
780,Coimbatore,Black Gram,Jul-2020,5980
781,Coimbatore,Black Gram,Aug-2020,6085
782,Coimbatore,Black Gram,Aug-2020,6050
783,Coimbatore,Black Gram,Sep-2020,6070
784,Coimbatore,Black Gram,Sep-2020,6080
785,Coimbatore,Black Gram,Sep-2020,5920
786,Coimbatore,Black Gram,Oct-2020,6000
787,Coimbatore,Black Gram,Oct-2020,6030
788,Coimbatore,Black Gram,Oct-2020,6010
789,Coimbatore,Black Gram,Nov-2020,6055
790,Coimbatore,Black Gram,Nov-2020,5980
791,Coimbatore,Black Gram,Nov-2020,5950
792,Coimbatore,Black Gram,Dec-2020,6065
793,Coimbatore,Black Gram,Dec-2020,5955
794,Coimbatore,Black Gram,Dec-2020,5905
795,Coimbatore,Black Gram,Jan-2021,5930
796,Coimbatore,Black Gram,Feb-2021,5995
797,Coimbatore,Black Gram,Feb-2021,6080
798,Coimbatore,Black Gram,Feb-2021,6055
799,Coimbatore,Black Gram,Mar-2021,5940
800,Coimbatore,Black Gram,Mar-2021,5950
801,Coimbatore,Black Gram,Mar-2021,5980
802,Coimbatore,Black Gram,Apr-2021,5930
803,Coimbatore,Black Gram,Apr-2021,6040
804,Coimbatore,Black Gram,Apr-2021,6025
805,Coimbatore,Black Gram,May-2021,6065
806,Coimbatore,Black Gram,May-2021,5950
807,Coimbatore,Black Gram,May-2021,5970
808,Coimbatore,Black Gram,Jun-2021,6030
809,Coimbatore,Black Gram,Jun-2021,6045
810,Coimbatore,Black Gram,Jul-2021,5950
811,Coimbatore,Black Gram,Jul-2021,6060
812,Coimbatore,Black Gram,Jul-2021,5945
813,Coimbatore,Black Gram,Aug-2021,6030
814,Coimbatore,Black Gram,Aug-2021,5900
815,Coimbatore,Black Gram,Aug-2021,6005
816,Coimbatore,Black Gram,Sep-2021,5935
817,Coimbatore,Black Gram,Sep-2021,6090
818,Coimbatore,Black Gram,Sep-2021,6070
819,Coimbatore,Black Gram,Oct-2021,5905
820,Coimbatore,Black Gram,Oct-2021,5955
821,Coimbatore,Black Gram,Nov-2021,5905
822,Coimbatore,Black Gram,Nov-2021,6020
823,Coimbatore,Black Gram,Dec-2021,6010
824,Coimbatore,Black Gram,Dec-2021,6095
825,Coimbatore,Black Gram,Jan-2022,6020
826,Coimbatore,Black Gram,Jan-2022,5965
827,Coimbatore,Black Gram,Jan-2022,5915
828,Coimbatore,Black Gram,Feb-2022,6010
829,Coimbatore,Black Gram,Feb-2022,5895
830,Coimbatore,Black Gram,Feb-2022,5950
831,Coimbatore,Black Gram,Mar-2022,6035
832,Coimbatore,Black Gram,Mar-2022,6015
833,Coimbatore,Black Gram,Mar-2022,6045
834,Coimbatore,Black Gram,Apr-2022,5955
835,Coimbatore,Black Gram,Apr-2022,5905
836,Coimbatore,Black Gram,Apr-2022,6070
837,Coimbatore,Black Gram,May-2022,5930
838,Coimbatore,Black Gram,May-2022,6065
839,Coimbatore,Black Gram,May-2022,5915
840,Coimbatore,Black Gram,Jun-2022,5925
841,Coimbatore,Black Gram,Jun-2022,5900
842,Coimbatore,Black Gram,Jul-2022,5960
843,Coimbatore,Black Gram,Jul-2022,5895
844,Coimbatore,Black Gram,Jul-2022,5900
845,Coimbatore,Black Gram,Aug-2022,5955
846,Coimbatore,Black Gram,Aug-2022,5905
847,Coimbatore,Black Gram,Aug-2022,6010
848,Coimbatore,Black Gram,Sep-2022,5980
849,Coimbatore,Black Gram,Sep-2022,5935
850,Coimbatore,Black Gram,Sep-2022,5935
851,Coimbatore,Black Gram,Oct-2022,6055
852,Coimbatore,Black Gram,Oct-2022,6025
853,Coimbatore,Black Gram,Nov-2022,5950
854,Coimbatore,Black Gram,Nov-2022,5920
855,Coimbatore,Black Gram,Nov-2022,6060
856,Coimbatore,Black Gram,Dec-2022,5970
857,Coimbatore,Black Gram,Dec-2022,6095
858,Coimbatore,Black Gram,Dec-2022,6065
859,Coimbatore,Black Gram,Jan-2023,6030
860,Coimbatore,Black Gram,Jan-2023,5935
861,Coimbatore,Black Gram,Jan-2023,5985
862,Coimbatore,Black Gram,Feb-2023,5925
863,Coimbatore,Black Gram,Feb-2023,5990
864,Coimbatore,Black Gram,Feb-2023,5935
865,Coimbatore,Black Gram,Mar-2023,6090
866,Coimbatore,Black Gram,Mar-2023,5955
867,Coimbatore,Black Gram,Mar-2023,5935
868,Coimbatore,Coconut,Jan-2019,2350
869,Coimbatore,Coconut,Jan-2019,2400
870,Coimbatore,Coconut,Feb-2019,2435
871,Coimbatore,Coconut,Feb-2019,2510
872,Coimbatore,Coconut,Mar-2019,2475
873,Coimbatore,Coconut,Mar-2019,2500
874,Coimbatore,Coconut,Apr-2019,2480
875,Coimbatore,Coconut,Apr-2019,2335
876,Coimbatore,Coconut,May-2019,2330
877,Coimbatore,Coconut,May-2019,2430
878,Coimbatore,Coconut,Jun-2019,2380
879,Coimbatore,Coconut,Jun-2019,2435
880,Coimbatore,Coconut,Jul-2019,2425
881,Coimbatore,Coconut,Jul-2019,2485
882,Coimbatore,Coconut,Aug-2019,2440
883,Coimbatore,Coconut,Aug-2019,2400
884,Coimbatore,Coconut,Sep-2019,2335
885,Coimbatore,Coconut,Sep-2019,2425
886,Coimbatore,Coconut,Oct-2019,2365
887,Coimbatore,Coconut,Oct-2019,2375
888,Coimbatore,Coconut,Nov-2019,2410
889,Coimbatore,Coconut,Nov-2019,2475
890,Coimbatore,Coconut,Dec-2019,2530
891,Coimbatore,Coconut,Dec-2019,2370
892,Coimbatore,Coconut,Jan-2020,2490
893,Coimbatore,Coconut,Jan-2020,2375
894,Coimbatore,Coconut,Feb-2020,2480
895,Coimbatore,Coconut,Feb-2020,2350
896,Coimbatore,Coconut,Mar-2020,2460
897,Coimbatore,Coconut,Mar-2020,2435
898,Coimbatore,Coconut,Apr-2020,2505
899,Coimbatore,Coconut,Apr-2020,2480
900,Coimbatore,Coconut,May-2020,2460
901,Coimbatore,Coconut,May-2020,2465
902,Coimbatore,Coconut,Jun-2020,2415
903,Coimbatore,Coconut,Jun-2020,2460
904,Coimbatore,Coconut,Jul-2020,2380
905,Coimbatore,Coconut,Jul-2020,2400
906,Coimbatore,Coconut,Aug-2020,2410
907,Coimbatore,Coconut,Aug-2020,2500
908,Coimbatore,Coconut,Sep-2020,2460
909,Coimbatore,Coconut,Sep-2020,2475
910,Coimbatore,Coconut,Oct-2020,2350
911,Coimbatore,Coconut,Oct-2020,2530
912,Coimbatore,Coconut,Nov-2020,2450
913,Coimbatore,Coconut,Nov-2020,2335
914,Coimbatore,Coconut,Dec-2020,2395
915,Coimbatore,Coconut,Dec-2020,2355
916,Coimbatore,Coconut,Jan-2021,2510
917,Coimbatore,Coconut,Jan-2021,2385
918,Coimbatore,Coconut,Feb-2021,2330
919,Coimbatore,Coconut,Feb-2021,2365
920,Coimbatore,Coconut,Mar-2021,2430
921,Coimbatore,Coconut,Mar-2021,2510
922,Coimbatore,Coconut,Apr-2021,2495
923,Coimbatore,Coconut,Apr-2021,2385
924,Coimbatore,Coconut,May-2021,2365
925,Coimbatore,Coconut,Jun-2021,2485
926,Coimbatore,Coconut,Jun-2021,2485
927,Coimbatore,Coconut,Jul-2021,2505
928,Coimbatore,Coconut,Jul-2021,2355
929,Coimbatore,Coconut,Aug-2021,2495
930,Coimbatore,Coconut,Aug-2021,2370
931,Coimbatore,Coconut,Sep-2021,2400
932,Coimbatore,Coconut,Sep-2021,2375
933,Coimbatore,Coconut,Oct-2021,2400
934,Coimbatore,Coconut,Oct-2021,2375
935,Coimbatore,Coconut,Nov-2021,2470
936,Coimbatore,Coconut,Nov-2021,2460
937,Coimbatore,Coconut,Dec-2021,2400
938,Coimbatore,Coconut,Dec-2021,2425
939,Coimbatore,Coconut,Jan-2022,2380
940,Coimbatore,Coconut,Jan-2022,2475
941,Coimbatore,Coconut,Feb-2022,2460
942,Coimbatore,Coconut,Feb-2022,2355
943,Coimbatore,Coconut,Mar-2022,2410
944,Coimbatore,Coconut,Mar-2022,2350
945,Coimbatore,Coconut,Apr-2022,2385
946,Coimbatore,Coconut,Apr-2022,2355
947,Coimbatore,Coconut,May-2022,2385
948,Coimbatore,Coconut,May-2022,2510
949,Coimbatore,Coconut,Jun-2022,2470
950,Coimbatore,Coconut,Jun-2022,2515
951,Coimbatore,Coconut,Jul-2022,2520
952,Coimbatore,Coconut,Jul-2022,2360
953,Coimbatore,Coconut,Aug-2022,2440
954,Coimbatore,Coconut,Aug-2022,2480
955,Coimbatore,Coconut,Sep-2022,2480
956,Coimbatore,Coconut,Sep-2022,2415
957,Coimbatore,Coconut,Oct-2022,2415
958,Coimbatore,Coconut,Oct-2022,2505
959,Coimbatore,Coconut,Nov-2022,2425
960,Coimbatore,Coconut,Nov-2022,2455
961,Coimbatore,Coconut,Dec-2022,2505
962,Coimbatore,Coconut,Dec-2022,2500
963,Coimbatore,Coconut,Jan-2023,2365
964,Coimbatore,Coconut,Feb-2023,2500
965,Coimbatore,Coconut,Feb-2023,2450
966,Coimbatore,Coconut,Mar-2023,2470
967,Coimbatore,Coconut,Mar-2023,2400
968,Coimbatore,Coffee,Jan-2001,18225
969,Coimbatore,Coffee,Jan-2001,18300
970,Coimbatore,Coffee,Jan-2001,18240
971,Coimbatore,Coffee,Jan-2001,18380
972,Coimbatore,Coffee,Jan-2001,18270
973,Coimbatore,Coffee,Jan-2001,18225
974,Coimbatore,Coffee,Jan-2001,18280
975,Coimbatore,Coffee,Feb-2001,18195
976,Coimbatore,Coffee,Feb-2001,18290
977,Coimbatore,Coffee,Feb-2001,18360
978,Coimbatore,Coffee,Feb-2001,18330
979,Coimbatore,Coffee,Feb-2001,18270
980,Coimbatore,Coffee,Feb-2001,18330
981,Coimbatore,Coffee,Feb-2001,18385
982,Coimbatore,Coffee,Feb-2001,18315
983,Coimbatore,Coffee,Feb-2001,18250
984,Coimbatore,Coffee,Feb-2001,18220
985,Coimbatore,Coffee,Feb-2001,18365
986,Coimbatore,Coffee,Feb-2001,18225
987,Coimbatore,Coffee,Feb-2001,18250
988,Coimbatore,Coffee,Feb-2001,18300
989,Coimbatore,Coffee,Feb-2001,18390
990,Coimbatore,Coffee,Mar-2001,18365
991,Coimbatore,Coffee,Mar-2001,18285
992,Coimbatore,Coffee,Mar-2001,18390
993,Coimbatore,Coffee,Feb-2001,18250
994,Coimbatore,Coffee,Mar-2001,18275
995,Coimbatore,Coffee,Mar-2001,18340
996,Coimbatore,Coffee,Mar-2001,18295
997,Coimbatore,Coffee,Apr-2001,18230
998,Coimbatore,Coffee,Apr-2001,18225
999,Coimbatore,Coffee,Apr-2001,18205
1000,Coimbatore,Coffee,Apr-2001,18325
1001,Coimbatore,Coffee,Apr-2001,18290
1002,Coimbatore,Coffee,Jan-2002,18370
1003,Coimbatore,Coffee,Jan-2002,18375
1004,Coimbatore,Coffee,Jan-2002,18270
1005,Coimbatore,Coffee,Jan-2002,18290
1006,Coimbatore,Coffee,Jan-2002,18320
1007,Coimbatore,Coffee,Jan-2002,18250
1008,Coimbatore,Coffee,Jan-2002,18265
1009,Coimbatore,Coffee,Feb-2002,18235
1010,Coimbatore,Coffee,Feb-2002,18270
1011,Coimbatore,Coffee,Feb-2002,18305
1012,Coimbatore,Coffee,Feb-2002,18380
1013,Coimbatore,Coffee,Feb-2002,18275
1014,Coimbatore,Coffee,Feb-2002,18380
1015,Coimbatore,Coffee,Feb-2002,18305
1016,Coimbatore,Coffee,Feb-2002,18370
1017,Coimbatore,Coffee,Feb-2002,18295
1018,Coimbatore,Coffee,Feb-2002,18285
1019,Coimbatore,Coffee,Feb-2002,18260
1020,Coimbatore,Coffee,Feb-2002,18245
1021,Coimbatore,Coffee,Feb-2002,18235
1022,Coimbatore,Coffee,Feb-2002,18270
1023,Coimbatore,Coffee,Feb-2002,18280
1024,Coimbatore,Coffee,Feb-2002,18275
1025,Coimbatore,Coffee,Feb-2002,18220
1026,Coimbatore,Coffee,Feb-2002,18385
1027,Coimbatore,Coffee,Mar-2002,18205
1028,Coimbatore,Coffee,Mar-2002,18310
1029,Coimbatore,Coffee,Mar-2002,18215
1030,Coimbatore,Coffee,Mar-2002,18285
1031,Coimbatore,Coffee,Mar-2002,18305
1032,Coimbatore,Coffee,Mar-2002,18240
1033,Coimbatore,Coffee,Mar-2002,18255
1034,Coimbatore,Coffee,Mar-2002,18390
1035,Coimbatore,Coffee,Mar-2002,18245
1036,Coimbatore,Coffee,Apr-2002,18375
1037,Coimbatore,Coffee,Apr-2002,18215
1038,Coimbatore,Coffee,Apr-2002,18275
1039,Coimbatore,Coffee,Apr-2002,18390
1040,Coimbatore,Coffee,Apr-2002,18380
1041,Coimbatore,Coffee,Apr-2002,18310
1042,Coimbatore,Coffee,Feb-2003,18245
1043,Coimbatore,Coffee,Feb-2003,18230
1044,Coimbatore,Coffee,Feb-2003,18385
1045,Coimbatore,Coffee,Feb-2003,18360
1046,Coimbatore,Coffee,Feb-2003,18310
1047,Coimbatore,Coffee,Feb-2003,18285
1048,Coimbatore,Coffee,Feb-2003,18320
1049,Coimbatore,Coffee,Feb-2003,18215
1050,Coimbatore,Coffee,Feb-2003,18195
1051,Coimbatore,Coffee,Feb-2003,18290
1052,Coimbatore,Coffee,Feb-2003,18300
1053,Coimbatore,Coffee,Feb-2003,18330
1054,Coimbatore,Coffee,Feb-2003,18255
1055,Coimbatore,Coffee,Feb-2003,18255
1056,Coimbatore,Coffee,Feb-2003,18370
1057,Coimbatore,Coffee,Feb-2003,18360
1058,Coimbatore,Coffee,Feb-2003,18325
1059,Coimbatore,Coffee,Feb-2003,18375
1060,Coimbatore,Coffee,Feb-2003,18245
1061,Coimbatore,Coffee,Feb-2003,18215
1062,Coimbatore,Coffee,Feb-2003,18245
1063,Coimbatore,Coffee,Feb-2003,18390
1064,Coimbatore,Coffee,Feb-2003,18310
1065,Coimbatore,Coffee,Feb-2003,18240
1066,Coimbatore,Coffee,Feb-2003,18275
1067,Coimbatore,Coffee,Feb-2003,18355
1068,Coimbatore,Coffee,Feb-2003,18385
1069,Coimbatore,Coffee,Feb-2003,18210
1070,Coimbatore,Coffee,Feb-2003,18325
1071,Coimbatore,Coffee,Feb-2003,18245
1072,Coimbatore,Coffee,Feb-2003,18295
1073,Coimbatore,Coffee,Feb-2003,18335
1074,Coimbatore,Coffee,Feb-2003,18380
1075,Coimbatore,Coffee,Feb-2003,18300
1076,Coimbatore,Coffee,Apr-2003,18345
1077,Coimbatore,Coffee,Jan-2004,18270
1078,Coimbatore,Coffee,Jan-2004,18250
1079,Coimbatore,Coffee,Feb-2004,18280
1080,Coimbatore,Coffee,Feb-2004,18235
1081,Coimbatore,Coffee,Feb-2004,18320
1082,Coimbatore,Coffee,Feb-2004,18320
1083,Coimbatore,Coffee,Feb-2004,18365
1084,Coimbatore,Coffee,Feb-2004,18360
1085,Coimbatore,Coffee,Feb-2004,18250
1086,Coimbatore,Coffee,Feb-2004,18285
1087,Coimbatore,Coffee,Jan-2005,18245
1088,Coimbatore,Coffee,Jan-2005,18215
1089,Coimbatore,Coffee,Jan-2005,18325
1090,Coimbatore,Coffee,Jan-2005,18275
1091,Coimbatore,Coffee,Jan-2005,18210
1092,Coimbatore,Coffee,Jan-2005,18255
1093,Coimbatore,Coffee,Jan-2005,18275
1094,Coimbatore,Coffee,Jan-2005,18220
1095,Coimbatore,Coffee,Jan-2005,18195
1096,Coimbatore,Coffee,Feb-2005,18300
1097,Coimbatore,Coffee,Feb-2005,18200
1098,Coimbatore,Coffee,Feb-2005,18225
1099,Coimbatore,Coffee,Feb-2005,18300
1100,Coimbatore,Coffee,Feb-2005,18320
1101,Coimbatore,Coffee,Feb-2005,18330
1102,Coimbatore,Coffee,Feb-2005,18195
1103,Coimbatore,Coffee,Feb-2005,18370
1104,Coimbatore,Coffee,Feb-2005,18270
1105,Coimbatore,Coffee,Feb-2005,18255
1106,Coimbatore,Coffee,Feb-2005,18210
1107,Coimbatore,Coffee,Feb-2005,18335
1108,Coimbatore,Coffee,Feb-2005,18355
1109,Coimbatore,Coffee,Feb-2005,18320
1110,Coimbatore,Coffee,Feb-2005,18230
1111,Coimbatore,Coffee,Feb-2005,18210
1112,Coimbatore,Coffee,Feb-2005,18385
1113,Coimbatore,Coffee,Feb-2005,18215
1114,Coimbatore,Coffee,Feb-2005,18295
1115,Coimbatore,Coffee,Feb-2005,18220
1116,Coimbatore,Coffee,Feb-2005,18280
1117,Coimbatore,Coffee,Feb-2005,18280
1118,Coimbatore,Coffee,Feb-2005,18270
1119,Coimbatore,Coffee,Feb-2005,18350
1120,Coimbatore,Coffee,Feb-2005,18280
1121,Coimbatore,Coffee,Feb-2005,18310
1122,Coimbatore,Coffee,Feb-2005,18290
1123,Coimbatore,Coffee,Feb-2005,18265
1124,Coimbatore,Coffee,Feb-2005,18290
1125,Coimbatore,Coffee,Feb-2005,18235
1126,Coimbatore,Coffee,Feb-2005,18240
1127,Coimbatore,Coffee,Feb-2005,18280
1128,Coimbatore,Coffee,Feb-2005,18235
1129,Coimbatore,Coffee,Feb-2005,18235
1130,Coimbatore,Coffee,Feb-2005,18390
1131,Coimbatore,Coffee,Feb-2005,18355
1132,Coimbatore,Coffee,Feb-2005,18310
1133,Coimbatore,Coffee,Feb-2005,18220
1134,Coimbatore,Coffee,Feb-2005,18275
1135,Coimbatore,Coffee,Feb-2005,18325
1136,Coimbatore,Coffee,Feb-2005,18295
1137,Coimbatore,Coffee,Feb-2005,18380
1138,Coimbatore,Coffee,Feb-2005,18240
1139,Coimbatore,Coffee,Feb-2005,18395
1140,Coimbatore,Coffee,Feb-2005,18270
1141,Coimbatore,Coffee,Feb-2005,18310
1142,Coimbatore,Coffee,Feb-2005,18335
1143,Coimbatore,Coffee,Feb-2005,18265
1144,Coimbatore,Coffee,Mar-2005,18220
1145,Coimbatore,Coffee,Mar-2005,18245
1146,Coimbatore,Coffee,Mar-2005,18215
1147,Coimbatore,Coffee,Mar-2005,18200
1148,Coimbatore,Coffee,Mar-2005,18220
1149,Coimbatore,Coffee,Mar-2005,18370
1150,Coimbatore,Coffee,Mar-2005,18230
1151,Coimbatore,Coffee,Mar-2005,18310
1152,Coimbatore,Coffee,Mar-2005,18335
1153,Coimbatore,Coffee,Mar-2005,18300
1154,Coimbatore,Coffee,Mar-2005,18235
1155,Coimbatore,Coffee,Apr-2005,18365
1156,Coimbatore,Coffee,Apr-2005,18310
1157,Coimbatore,Coffee,Apr-2005,18210
1158,Coimbatore,Coffee,Apr-2005,18255
1159,Coimbatore,Coffee,Apr-2005,18330
1160,Coimbatore,Coffee,Apr-2005,18390
1161,Coimbatore,Coffee,Apr-2005,18290
1162,Coimbatore,Coffee,Apr-2005,18360
1163,Coimbatore,Coffee,Apr-2005,18385
1164,Coimbatore,Coffee,Jan-2006,18330
1165,Coimbatore,Coffee,Jan-2006,18195
